Time;Channel A
(ms);(V)

1,70885207;4,29120800
1,71397207;4,29120800
1,71909207;4,29120800
1,72421207;4,29120800
1,72933207;4,29120800
1,73445207;4,29120800
1,73957207;4,29120800
1,74469207;4,29120800
1,74981207;4,29120800
1,75493207;4,29120800
1,76005207;4,29120800
1,76517207;4,29120800
1,77029207;4,29120800
1,77541207;4,29120800
1,78053207;4,29120800
1,78565207;4,29120800
1,79077207;4,29120800
1,79589207;4,29120800
1,80101207;4,29120800
1,80613207;4,29120800
1,81125207;4,29120800
1,81637207;4,29120800
1,82149207;4,29120800
1,82661207;4,29120800
1,83173207;4,29120800
1,83685207;4,29120800
1,84197207;4,29120800
1,84709207;4,29120800
1,85221207;4,29120800
1,85733207;4,29120800
1,86245207;4,29120800
1,86757207;4,29120800
1,87269207;4,29120800
1,87781207;4,29120800
1,88293207;4,29120800
1,88805207;4,29120800
1,89317207;4,29120800
1,89829207;4,29120800
1,90341207;4,29120800
1,90853207;4,29120800
1,91365207;4,29120800
1,91877206;4,29120800
1,92389206;4,29120800
1,92901206;4,29120800
1,93413206;4,29120800
1,93925206;4,29120800
1,94437206;4,29120800
1,94949206;4,29120800
1,95461206;4,29120800
1,95973206;4,29120800
1,96485206;4,29120800
1,96997206;4,29120800
1,97509206;4,29120800
1,98021206;4,29120800
1,98533206;4,29120800
1,99045206;4,29120800
1,99557206;4,29120800
2,00069206;4,29120800
2,00581206;4,29120800
2,01093206;4,29120800
2,01605206;4,29120800
2,02117206;4,29120800
2,02629206;4,29120800
2,03141206;4,29120800
2,03653206;4,29120800
2,04165206;4,29120800
2,04677206;4,29120800
2,05189206;4,29120800
2,05701206;4,29120800
2,06213206;4,29120800
2,06725206;4,29120800
2,07237206;4,29120800
2,07749206;4,29120800
2,08261206;4,29120800
2,08773206;4,29120800
2,09285206;4,29120800
2,09797206;4,29120800
2,10309206;4,29120800
2,10821206;4,29120800
2,11333206;4,29120800
2,11845206;4,29120800
2,12357206;4,29120800
2,12869206;4,29120800
2,13381206;4,29120800
2,13893206;4,29120800
2,14405206;4,29120800
2,14917206;4,29120800
2,15429206;4,29120800
2,15941206;4,29120800
2,16453206;4,29120800
2,16965206;4,29120800
2,17477206;4,29120800
2,17989206;4,29120800
2,18501206;4,29120800
2,19013206;4,29120800
2,19525206;4,29120800
2,20037206;4,29120800
2,20549206;4,29120800
2,21061206;4,29120800
2,21573206;4,29120800
2,22085206;4,29120800
2,22597206;4,29120800
2,23109206;4,29120800
2,23621206;4,29120800
2,24133206;4,29120800
2,24645206;4,29120800
2,25157206;4,29120800
2,25669206;4,29120800
2,26181206;4,29120800
2,26693206;4,29120800
2,27205206;4,29120800
2,27717206;4,29120800
2,28229206;4,29120800
2,28741206;4,29120800
2,29253206;4,29120800
2,29765206;4,29120800
2,30277206;4,29120800
2,30789206;4,29120800
2,31301206;4,29120800
2,31813206;4,29120800
2,32325206;4,29120800
2,32837206;4,29120800
2,33349206;4,29120800
2,33861206;4,29120800
2,34373206;4,29120800
2,34885206;4,29120800
2,35397206;4,29120800
2,35909206;4,29120800
2,36421206;4,29120800
2,36933206;4,29120800
2,37445206;4,29120800
2,37957206;4,29120800
2,38469206;4,29120800
2,38981206;4,29120800
2,39493206;4,29120800
2,40005206;4,29120800
2,40517206;4,29120800
2,41029206;4,29120800
2,41541206;4,29120800
2,42053206;4,29120800
2,42565206;4,29120800
2,43077206;4,29120800
2,43589206;4,29120800
2,44101206;4,29120800
2,44613206;4,29120800
2,45125206;4,29120800
2,45637206;4,29120800
2,46149206;4,29120800
2,46661206;4,29120800
2,47173206;4,29120800
2,47685206;4,29120800
2,48197206;4,29120800
2,48709206;4,29120800
2,49221206;4,29120800
2,49733206;4,29120800
2,50245206;4,29120800
2,50757206;4,29120800
2,51269206;4,29120800
2,51781206;4,29120800
2,52293206;4,29120800
2,52805206;4,29120800
2,53317206;4,29120800
2,53829206;4,29120800
2,54341206;4,29120800
2,54853206;4,29120800
2,55365206;4,29120800
2,55877206;4,29120800
2,56389206;4,29120800
2,56901206;4,29120800
2,57413206;4,29120800
2,57925206;4,29120800
2,58437206;4,29120800
2,58949206;4,29120800
2,59461206;4,29120800
2,59973206;4,29120800
2,60485206;4,29120800
2,60997206;4,29120800
2,61509206;4,29120800
2,62021206;4,29120800
2,62533206;4,29120800
2,63045206;4,29120800
2,63557206;4,29120800
2,64069206;4,29120800
2,64581206;4,29120800
2,65093206;4,29120800
2,65605206;4,29120800
2,66117206;4,29120800
2,66629206;4,29120800
2,67141206;4,29120800
2,67653206;4,29120800
2,68165206;4,29120800
2,68677206;4,29120800
2,69189206;4,29120800
2,69701206;4,29120800
2,70213206;4,29120800
2,70725206;4,29120800
2,71237206;4,29120800
2,71749206;4,29120800
2,72261206;4,37818500
2,72773206;4,29120800
2,73285206;4,37818500
2,73797206;4,29120800
2,74309206;4,29120800
2,74821206;4,29120800
2,75333206;4,29120800
2,75845206;4,29120800
2,76357206;4,29120800
2,76869206;4,29120800
2,77381206;4,29120800
2,77893206;4,37818500
2,78405206;4,29120800
2,78917206;4,37818500
2,79429206;4,29120800
2,79941206;4,29120800
2,80453206;4,29120800
2,80965206;4,29120800
2,81477206;4,29120800
2,81989206;4,29120800
2,82501206;4,37818500
2,83013206;4,29120800
2,83525206;4,29120800
2,84037206;4,29120800
2,84549206;4,29120800
2,85061206;4,29120800
2,85573206;4,37818500
2,86085206;4,29120800
2,86597206;4,29120800
2,87109206;4,29120800
2,87621206;4,29120800
2,88133206;4,29120800
2,88645206;4,29120800
2,89157206;4,29120800
2,89669206;4,37818500
2,90181206;4,37818500
2,90693206;4,29120800
2,91205206;4,29120800
2,91717206;4,37818500
2,92229206;4,29120800
2,92741206;4,29120800
2,93253206;4,37818500
2,93765206;4,29120800
2,94277206;4,29120800
2,94789206;4,37818500
2,95301206;4,29120800
2,95813206;4,29120800
2,96325206;4,37818500
2,96837206;4,29120800
2,97349206;4,29120800
2,97861206;4,37818500
2,98373206;4,37818500
2,98885206;4,37818500
2,99397206;4,37818500
2,99909206;4,37818500
3,00421206;4,29120800
3,00933206;4,46485800
3,01445206;4,63881300
3,01957206;4,81246400
3,02469206;4,81246400
3,02981206;4,89944200
3,03493206;4,89944200
3,04005206;4,89944200
3,04517206;4,89944200
3,05029206;4,89944200
3,05541206;4,89944200
3,06053206;4,89944200
3,06565206;4,89944200
3,07077206;4,89944200
3,07589206;4,89944200
3,08101206;4,89944200
3,08613206;4,89944200
3,09125206;4,98641900
3,09637206;4,89944200
3,10149206;4,89944200
3,10661206;4,98641900
3,11173206;4,89944200
3,11685206;4,89944200
3,12197206;4,89944200
3,12709206;4,98641900
3,13221206;4,89944200
3,13733206;4,89944200
3,14245206;4,89944200
3,14757206;4,89944200
3,15269206;4,89944200
3,15781206;4,89944200
3,16293206;4,89944200
3,16805206;4,89944200
3,17317206;4,89944200
3,17829206;4,89944200
3,18341206;4,89944200
3,18853206;4,89944200
3,19365206;4,89944200
3,19877206;4,89944200
3,20389206;4,89944200
3,20901206;4,89944200
3,21413206;4,89944200
3,21925206;4,89944200
3,22437206;4,89944200
3,22949206;4,89944200
3,23461206;4,89944200
3,23973206;4,89944200
3,24485206;4,89944200
3,24997206;4,89944200
3,25509206;4,89944200
3,26021206;4,89944200
3,26533206;4,89944200
3,27045206;4,89944200
3,27557206;4,89944200
3,28069206;4,89944200
3,28581206;4,89944200
3,29093206;4,89944200
3,29605206;4,89944200
3,30117206;4,89944200
3,30629206;4,89944200
3,31141206;4,89944200
3,31653206;4,89944200
3,32165206;4,89944200
3,32677206;4,89944200
3,33189206;4,89944200
3,33701206;4,89944200
3,34213206;4,89944200
3,34725206;4,81246400
3,35237206;4,89944200
3,35749206;4,89944200
3,36261206;4,89944200
3,36773206;4,89944200
3,37285206;4,89944200
3,37797206;4,89944200
3,38309206;4,89944200
3,38821206;4,89944200
3,39333206;4,89944200
3,39845206;4,89944200
3,40357206;4,89944200
3,40869206;4,89944200
3,41381206;4,89944200
3,41893206;4,89944200
3,42405206;4,89944200
3,42917206;4,89944200
3,43429206;4,89944200
3,43941206;4,89944200
3,44453206;4,89944200
3,44965206;4,89944200
3,45477206;4,89944200
3,45989206;4,89944200
3,46501206;4,98641900
3,47013206;4,89944200
3,47525206;4,89944200
3,48037206;4,89944200
3,48549206;4,89944200
3,49061206;4,89944200
3,49573206;4,89944200
3,50085206;4,89944200
3,50597206;4,89944200
3,51109206;4,89944200
3,51621206;4,89944200
3,52133206;4,89944200
3,52645206;4,89944200
3,53157206;4,89944200
3,53669206;4,89944200
3,54181206;4,89944200
3,54693206;4,89944200
3,55205206;4,89944200
3,55717206;4,89944200
3,56229205;4,89944200
3,56741205;4,89944200
3,57253205;4,89944200
3,57765205;4,89944200
3,58277205;4,89944200
3,58789205;4,89944200
3,59301205;4,89944200
3,59813205;4,89944200
3,60325205;4,89944200
3,60837205;4,89944200
3,61349205;4,89944200
3,61861205;4,89944200
3,62373205;4,89944200
3,62885205;4,89944200
3,63397205;4,89944200
3,63909205;4,89944200
3,64421205;4,89944200
3,64933205;4,89944200
3,65445205;4,89944200
3,65957205;4,89944200
3,66469205;4,89944200
3,66981205;4,89944200
3,67493205;4,89944200
3,68005205;4,89944200
3,68517205;4,89944200
3,69029205;4,89944200
3,69541205;4,89944200
3,70053205;4,89944200
3,70565205;4,89944200
3,71077205;4,89944200
3,71589205;4,89944200
3,72101205;4,89944200
3,72613205;4,89944200
3,73125205;4,89944200
3,73637205;4,89944200
3,74149205;4,89944200
3,74661205;4,89944200
3,75173205;4,89944200
3,75685205;4,89944200
