time	V(n004)
2.326530354682632e-03	2.535681e+00
2.326581783254060e-03	2.535570e+00
2.326634640396917e-03	2.535454e+00
2.326687497539774e-03	2.535343e+00
2.326740354682630e-03	2.535238e+00
2.326793211825487e-03	2.535138e+00
2.326846068968344e-03	2.535043e+00
2.326898926111201e-03	2.534954e+00
2.326951783254058e-03	2.534871e+00
2.327011783254057e-03	2.534796e+00
2.327071783254057e-03	2.534736e+00
2.327131783254057e-03	2.534690e+00
2.327191783254056e-03	2.534657e+00
2.327251783254056e-03	2.534639e+00
2.327311783254056e-03	2.534634e+00
2.327371783254055e-03	2.534644e+00
2.327434640396912e-03	2.534667e+00
2.327497497539769e-03	2.534691e+00
2.327560354682626e-03	2.534717e+00
2.327623211825483e-03	2.534745e+00
2.327686068968339e-03	2.534774e+00
2.327748926111196e-03	2.534804e+00
2.327811783254053e-03	2.534836e+00
2.327870354682624e-03	2.534856e+00
2.327928926111195e-03	2.534867e+00
2.327987497539766e-03	2.534870e+00
2.328046068968337e-03	2.534865e+00
2.328104640396908e-03	2.534852e+00
2.328163211825479e-03	2.534831e+00
2.328221783254050e-03	2.534801e+00
2.328280354682621e-03	2.534759e+00
2.328338926111193e-03	2.534718e+00
2.328397497539764e-03	2.534675e+00
2.328456068968335e-03	2.534632e+00
2.328514640396905e-03	2.534589e+00
2.328573211825477e-03	2.534545e+00
2.328631783254048e-03	2.534501e+00
2.328694640396904e-03	2.534462e+00
2.328757497539761e-03	2.534439e+00
2.328820354682618e-03	2.534432e+00
2.328883211825475e-03	2.534440e+00
2.328946068968332e-03	2.534464e+00
2.329008926111189e-03	2.534503e+00
2.329071783254045e-03	2.534557e+00
2.329157497539759e-03	2.534673e+00
2.329243211825473e-03	2.534816e+00
2.329328926111187e-03	2.534984e+00
2.329414640396900e-03	2.535179e+00
2.329500354682614e-03	2.535401e+00
2.329586068968328e-03	2.535649e+00
2.329671783254042e-03	2.535923e+00
2.329727497539756e-03	2.536107e+00
2.329783211825470e-03	2.536294e+00
2.329838926111184e-03	2.536486e+00
2.329894640396897e-03	2.536682e+00
2.329950354682611e-03	2.536882e+00
2.330006068968325e-03	2.537085e+00
2.330061783254039e-03	2.537293e+00
2.330123211825468e-03	2.537528e+00
2.330184640396896e-03	2.537762e+00
2.330246068968324e-03	2.537996e+00
2.330307497539752e-03	2.538230e+00
2.330368926111181e-03	2.538464e+00
2.330430354682608e-03	2.538698e+00
2.330491783254037e-03	2.538931e+00
2.330554640396893e-03	2.539165e+00
2.330617497539750e-03	2.539384e+00
2.330680354682607e-03	2.539589e+00
2.330743211825464e-03	2.539780e+00
2.330806068968321e-03	2.539957e+00
2.330868926111178e-03	2.540119e+00
2.330931783254034e-03	2.540267e+00
2.331066068968319e-03	2.540503e+00
2.331200354682604e-03	2.540651e+00
2.331334640396889e-03	2.540710e+00
2.331468926111174e-03	2.540680e+00
2.331603211825459e-03	2.540561e+00
2.331737497539744e-03	2.540354e+00
2.331871783254029e-03	2.540057e+00
2.331917497539743e-03	2.539937e+00
2.331963211825457e-03	2.539807e+00
2.332008926111171e-03	2.539667e+00
2.332054640396884e-03	2.539518e+00
2.332100354682599e-03	2.539359e+00
2.332146068968313e-03	2.539191e+00
2.332191783254027e-03	2.539013e+00
2.332247497539741e-03	2.538780e+00
2.332303211825455e-03	2.538541e+00
2.332358926111169e-03	2.538296e+00
2.332414640396882e-03	2.538044e+00
2.332470354682596e-03	2.537787e+00
2.332526068968310e-03	2.537523e+00
2.332581783254024e-03	2.537253e+00
2.332638926111167e-03	2.536978e+00
2.332696068968309e-03	2.536712e+00
2.332753211825452e-03	2.536456e+00
2.332810354682594e-03	2.536210e+00
2.332867497539737e-03	2.535973e+00
2.332924640396879e-03	2.535745e+00
2.332981783254022e-03	2.535527e+00
2.333056068968307e-03	2.535274e+00
2.333130354682592e-03	2.535042e+00
2.333204640396878e-03	2.534832e+00
2.333278926111163e-03	2.534643e+00
2.333353211825448e-03	2.534475e+00
2.333427497539734e-03	2.534329e+00
2.333501783254019e-03	2.534204e+00
2.333574640396875e-03	2.534094e+00
2.333647497539732e-03	2.533989e+00
2.333720354682589e-03	2.533889e+00
2.333793211825446e-03	2.533792e+00
2.333866068968302e-03	2.533700e+00
2.333938926111159e-03	2.533612e+00
2.334011783254016e-03	2.533529e+00
2.334063211825444e-03	2.533465e+00
2.334114640396872e-03	2.533401e+00
2.334166068968301e-03	2.533337e+00
2.334217497539729e-03	2.533273e+00
2.334268926111157e-03	2.533208e+00
2.334320354682585e-03	2.533144e+00
2.334371783254014e-03	2.533080e+00
2.334381783254014e-03	2.533067e+00
2.334456068968299e-03	2.532974e+00
2.334530354682584e-03	2.532892e+00
2.334604640396869e-03	2.532821e+00
2.334678926111155e-03	2.532762e+00
2.334753211825440e-03	2.532714e+00
2.334827497539725e-03	2.532677e+00
2.334901783254011e-03	2.532652e+00
2.334974640396867e-03	2.532652e+00
2.335047497539724e-03	2.532668e+00
2.335120354682581e-03	2.532700e+00
2.335193211825438e-03	2.532747e+00
2.335266068968294e-03	2.532811e+00
2.335338926111151e-03	2.532891e+00
2.335411783254008e-03	2.532987e+00
2.335483211825436e-03	2.533093e+00
2.335554640396864e-03	2.533200e+00
2.335626068968292e-03	2.533308e+00
2.335697497539720e-03	2.533417e+00
2.335768926111148e-03	2.533526e+00
2.335840354682576e-03	2.533636e+00
2.335911783254005e-03	2.533748e+00
2.335946068968290e-03	2.533796e+00
2.335980354682575e-03	2.533844e+00
2.336014640396861e-03	2.533889e+00
2.336048926111147e-03	2.533933e+00
2.336083211825432e-03	2.533975e+00
2.336117497539718e-03	2.534016e+00
2.336151783254003e-03	2.534055e+00
2.336216068968288e-03	2.534127e+00
2.336280354682574e-03	2.534189e+00
2.336344640396859e-03	2.534239e+00
2.336408926111145e-03	2.534278e+00
2.336473211825430e-03	2.534306e+00
2.336537497539715e-03	2.534323e+00
2.336601783254001e-03	2.534328e+00
2.336668926111143e-03	2.534314e+00
2.336736068968285e-03	2.534273e+00
2.336803211825428e-03	2.534206e+00
2.336870354682570e-03	2.534113e+00
2.336937497539713e-03	2.533993e+00
2.337004640396855e-03	2.533847e+00
2.337071783253998e-03	2.533674e+00
2.337134640396854e-03	2.533479e+00
2.337197497539711e-03	2.533264e+00
2.337260354682568e-03	2.533030e+00
2.337323211825425e-03	2.532776e+00
2.337386068968281e-03	2.532503e+00
2.337448926111139e-03	2.532209e+00
2.337511783253995e-03	2.531897e+00
2.337573211825423e-03	2.531580e+00
2.337634640396851e-03	2.531262e+00
2.337696068968280e-03	2.530942e+00
2.337757497539708e-03	2.530620e+00
2.337818926111136e-03	2.530296e+00
2.337880354682564e-03	2.529970e+00
2.337941783253993e-03	2.529643e+00
2.337998926111135e-03	2.529348e+00
2.338056068968278e-03	2.529057e+00
2.338113211825420e-03	2.528770e+00
2.338170354682562e-03	2.528487e+00
2.338227497539705e-03	2.528208e+00
2.338284640396847e-03	2.527933e+00
2.338341783253990e-03	2.527661e+00
2.338401783253990e-03	2.527380e+00
2.338461783253989e-03	2.527091e+00
2.338521783253989e-03	2.526794e+00
2.338581783253989e-03	2.526488e+00
2.338641783253988e-03	2.526173e+00
2.338701783253988e-03	2.525851e+00
2.338761783253988e-03	2.525520e+00
2.338817497539702e-03	2.525194e+00
2.338873211825416e-03	2.524851e+00
2.338928926111130e-03	2.524490e+00
2.338984640396843e-03	2.524112e+00
2.339040354682557e-03	2.523716e+00
2.339096068968271e-03	2.523302e+00
2.339151783253985e-03	2.522871e+00
2.339201783253985e-03	2.522465e+00
2.339251783253985e-03	2.522050e+00
2.339301783253984e-03	2.521627e+00
2.339351783253984e-03	2.521196e+00
2.339401783253984e-03	2.520757e+00
2.339451783253984e-03	2.520310e+00
2.339501783253983e-03	2.519854e+00
2.339551783253983e-03	2.519398e+00
2.339601783253983e-03	2.518949e+00
2.339651783253982e-03	2.518507e+00
2.339701783253982e-03	2.518073e+00
2.339751783253982e-03	2.517646e+00
2.339801783253981e-03	2.517227e+00
2.339851783253981e-03	2.516815e+00
2.339887497539695e-03	2.516532e+00
2.339923211825409e-03	2.516258e+00
2.339958926111124e-03	2.515992e+00
2.339994640396837e-03	2.515735e+00
2.340030354682551e-03	2.515486e+00
2.340066068968266e-03	2.515245e+00
2.340101783253980e-03	2.515013e+00
2.340238926111122e-03	2.514218e+00
2.340376068968264e-03	2.513529e+00
2.340513211825406e-03	2.512943e+00
2.340650354682548e-03	2.512462e+00
2.340787497539690e-03	2.512085e+00
2.340924640396832e-03	2.511812e+00
2.341061783253974e-03	2.511644e+00
2.341120354682545e-03	2.511595e+00
2.341178926111116e-03	2.511557e+00
2.341237497539687e-03	2.511531e+00
2.341296068968258e-03	2.511516e+00
2.341354640396829e-03	2.511512e+00
2.341413211825401e-03	2.511520e+00
2.341471783253972e-03	2.511539e+00
2.341530354682543e-03	2.511564e+00
2.341588926111114e-03	2.511585e+00
2.341647497539685e-03	2.511603e+00
2.341706068968256e-03	2.511617e+00
2.341764640396827e-03	2.511628e+00
2.341823211825398e-03	2.511635e+00
2.341881783253969e-03	2.511639e+00
2.341940354682540e-03	2.511627e+00
2.341998926111111e-03	2.511604e+00
2.342057497539682e-03	2.511570e+00
2.342116068968253e-03	2.511525e+00
2.342174640396824e-03	2.511468e+00
2.342233211825396e-03	2.511400e+00
2.342291783253967e-03	2.511321e+00
2.342360354682538e-03	2.511212e+00
2.342428926111109e-03	2.511098e+00
2.342497497539680e-03	2.510981e+00
2.342566068968251e-03	2.510859e+00
2.342634640396822e-03	2.510733e+00
2.342703211825393e-03	2.510603e+00
2.342771783253964e-03	2.510469e+00
2.342818926111107e-03	2.510382e+00
2.342866068968249e-03	2.510299e+00
2.342913211825392e-03	2.510219e+00
2.342960354682534e-03	2.510143e+00
2.343007497539677e-03	2.510070e+00
2.343054640396819e-03	2.510001e+00
2.343101783253962e-03	2.509935e+00
2.343191783253961e-03	2.509818e+00
2.343281783253961e-03	2.509720e+00
2.343371783253960e-03	2.509640e+00
2.343461783253960e-03	2.509578e+00
2.343551783253959e-03	2.509535e+00
2.343641783253959e-03	2.509510e+00
2.343731783253958e-03	2.509504e+00
2.343808926111101e-03	2.509521e+00
2.343886068968243e-03	2.509558e+00
2.343963211825385e-03	2.509614e+00
2.344040354682528e-03	2.509689e+00
2.344117497539670e-03	2.509783e+00
2.344194640396812e-03	2.509896e+00
2.344271783253955e-03	2.510029e+00
2.344320354682526e-03	2.510121e+00
2.344368926111097e-03	2.510217e+00
2.344417497539668e-03	2.510317e+00
2.344466068968239e-03	2.510419e+00
2.344514640396810e-03	2.510525e+00
2.344563211825382e-03	2.510634e+00
2.344611783253953e-03	2.510746e+00
2.344621783253953e-03	2.510769e+00
2.344686068968238e-03	2.510918e+00
2.344750354682523e-03	2.511062e+00
2.344814640396809e-03	2.511200e+00
2.344878926111094e-03	2.511332e+00
2.344943211825380e-03	2.511459e+00
2.345007497539665e-03	2.511581e+00
2.345071783253950e-03	2.511696e+00
2.345131783253950e-03	2.511791e+00
2.345191783253949e-03	2.511882e+00
2.345251783253949e-03	2.511969e+00
2.345311783253949e-03	2.512053e+00
2.345371783253948e-03	2.512133e+00
2.345431783253948e-03	2.512209e+00
2.345491783253948e-03	2.512282e+00
2.345554640396804e-03	2.512361e+00
2.345617497539661e-03	2.512450e+00
2.345680354682518e-03	2.512552e+00
2.345743211825375e-03	2.512665e+00
2.345806068968231e-03	2.512790e+00
2.345868926111089e-03	2.512926e+00
2.345931783253945e-03	2.513074e+00
2.346003211825373e-03	2.513271e+00
2.346074640396801e-03	2.513491e+00
2.346146068968229e-03	2.513732e+00
2.346217497539658e-03	2.513994e+00
2.346288926111086e-03	2.514279e+00
2.346360354682514e-03	2.514585e+00
2.346431783253942e-03	2.514913e+00
2.346513211825370e-03	2.515309e+00
2.346594640396798e-03	2.515716e+00
2.346676068968226e-03	2.516133e+00
2.346757497539655e-03	2.516561e+00
2.346838926111083e-03	2.516999e+00
2.346920354682511e-03	2.517447e+00
2.347001783253939e-03	2.517906e+00
2.347088926111081e-03	2.518391e+00
2.347176068968223e-03	2.518881e+00
2.347263211825366e-03	2.519376e+00
2.347350354682508e-03	2.519876e+00
2.347437497539650e-03	2.520381e+00
2.347524640396793e-03	2.520891e+00
2.347611783253935e-03	2.521406e+00
2.347674640396792e-03	2.521786e+00
2.347737497539649e-03	2.522174e+00
2.347800354682505e-03	2.522570e+00
2.347863211825362e-03	2.522973e+00
2.347926068968219e-03	2.523384e+00
2.347988926111076e-03	2.523803e+00
2.348051783253933e-03	2.524230e+00
2.348101783253932e-03	2.524579e+00
2.348151783253932e-03	2.524931e+00
2.348201783253932e-03	2.525285e+00
2.348251783253931e-03	2.525643e+00
2.348301783253931e-03	2.526003e+00
2.348351783253931e-03	2.526367e+00
2.348401783253930e-03	2.526733e+00
2.348453211825359e-03	2.527110e+00
2.348504640396787e-03	2.527476e+00
2.348556068968215e-03	2.527832e+00
2.348607497539644e-03	2.528177e+00
2.348658926111072e-03	2.528512e+00
2.348710354682500e-03	2.528837e+00
2.348761783253928e-03	2.529152e+00
2.348807497539642e-03	2.529414e+00
2.348853211825356e-03	2.529659e+00
2.348898926111071e-03	2.529887e+00
2.348944640396784e-03	2.530098e+00
2.348990354682498e-03	2.530292e+00
2.349036068968212e-03	2.530469e+00
2.349081783253926e-03	2.530629e+00
2.349203211825354e-03	2.530959e+00
2.349324640396782e-03	2.531172e+00
2.349446068968210e-03	2.531268e+00
2.349567497539638e-03	2.531247e+00
2.349688926111066e-03	2.531109e+00
2.349810354682493e-03	2.530854e+00
2.349931783253921e-03	2.530482e+00
2.350011783253921e-03	2.530175e+00
2.350091783253920e-03	2.529826e+00
2.350171783253920e-03	2.529436e+00
2.350251783253919e-03	2.529005e+00
2.350331783253919e-03	2.528533e+00
2.350411783253918e-03	2.528019e+00
2.350491783253918e-03	2.527464e+00
2.350576068968203e-03	2.526846e+00
2.350660354682488e-03	2.526210e+00
2.350744640396773e-03	2.525556e+00
2.350828926111059e-03	2.524884e+00
2.350913211825344e-03	2.524194e+00
2.350997497539629e-03	2.523486e+00
2.351081783253915e-03	2.522760e+00
2.351147497539628e-03	2.522190e+00
2.351213211825342e-03	2.521619e+00
2.351278926111056e-03	2.521046e+00
2.351344640396770e-03	2.520471e+00
2.351410354682484e-03	2.519895e+00
2.351476068968198e-03	2.519318e+00
2.351541783253912e-03	2.518739e+00
2.351608926111054e-03	2.518154e+00
2.351676068968197e-03	2.517581e+00
2.351743211825339e-03	2.517022e+00
2.351810354682481e-03	2.516475e+00
2.351877497539624e-03	2.515942e+00
2.351944640396766e-03	2.515422e+00
2.352011783253909e-03	2.514915e+00
2.352067497539623e-03	2.514513e+00
2.352123211825337e-03	2.514121e+00
2.352178926111051e-03	2.513738e+00
2.352234640396765e-03	2.513366e+00
2.352290354682479e-03	2.513003e+00
2.352346068968193e-03	2.512651e+00
2.352401783253907e-03	2.512308e+00
2.352458926111049e-03	2.511963e+00
2.352516068968192e-03	2.511614e+00
2.352573211825334e-03	2.511262e+00
2.352630354682477e-03	2.510906e+00
2.352687497539619e-03	2.510546e+00
2.352744640396762e-03	2.510183e+00
2.352801783253904e-03	2.509816e+00
2.352854640396761e-03	2.509463e+00
2.352907497539618e-03	2.509098e+00
2.352960354682475e-03	2.508720e+00
2.353013211825332e-03	2.508330e+00
2.353066068968188e-03	2.507928e+00
2.353118926111045e-03	2.507514e+00
2.353171783253902e-03	2.507087e+00
2.353218926111045e-03	2.506693e+00
2.353266068968187e-03	2.506295e+00
2.353313211825330e-03	2.505893e+00
2.353360354682472e-03	2.505487e+00
2.353407497539615e-03	2.505078e+00
2.353454640396757e-03	2.504665e+00
2.353501783253900e-03	2.504248e+00
2.353550354682471e-03	2.503821e+00
2.353598926111043e-03	2.503406e+00
2.353647497539614e-03	2.503002e+00
2.353696068968185e-03	2.502610e+00
2.353744640396756e-03	2.502229e+00
2.353793211825327e-03	2.501860e+00
2.353841783253898e-03	2.501502e+00
2.353894640396755e-03	2.501137e+00
2.353947497539612e-03	2.500798e+00
2.354000354682468e-03	2.500483e+00
2.354053211825326e-03	2.500192e+00
2.354106068968182e-03	2.499926e+00
2.354158926111039e-03	2.499685e+00
2.354211783253896e-03	2.499469e+00
2.354258926111039e-03	2.499299e+00
2.354306068968181e-03	2.499140e+00
2.354353211825324e-03	2.498992e+00
2.354400354682466e-03	2.498855e+00
2.354447497539609e-03	2.498729e+00
2.354494640396751e-03	2.498614e+00
2.354541783253894e-03	2.498510e+00
2.354586068968179e-03	2.498414e+00
2.354630354682465e-03	2.498314e+00
2.354674640396750e-03	2.498210e+00
2.354718926111036e-03	2.498103e+00
2.354763211825321e-03	2.497991e+00
2.354807497539607e-03	2.497875e+00
2.354851783253892e-03	2.497755e+00
2.354861783253892e-03	2.497725e+00
2.354914640396749e-03	2.497563e+00
2.354967497539606e-03	2.497383e+00
2.355020354682462e-03	2.497186e+00
2.355073211825319e-03	2.496972e+00
2.355126068968176e-03	2.496741e+00
2.355178926111033e-03	2.496492e+00
2.355231783253890e-03	2.496227e+00
2.355281783253890e-03	2.495958e+00
2.355331783253889e-03	2.495683e+00
2.355381783253889e-03	2.495401e+00
2.355431783253889e-03	2.495113e+00
2.355481783253888e-03	2.494818e+00
2.355531783253888e-03	2.494516e+00
2.355581783253888e-03	2.494208e+00
2.355633211825316e-03	2.493893e+00
2.355684640396744e-03	2.493586e+00
2.355736068968173e-03	2.493289e+00
2.355787497539601e-03	2.493000e+00
2.355838926111029e-03	2.492720e+00
2.355890354682457e-03	2.492449e+00
2.355941783253886e-03	2.492187e+00
2.355998926111028e-03	2.491919e+00
2.356056068968171e-03	2.491668e+00
2.356113211825313e-03	2.491435e+00
2.356170354682456e-03	2.491220e+00
2.356227497539598e-03	2.491022e+00
2.356284640396741e-03	2.490843e+00
2.356341783253883e-03	2.490681e+00
2.356408926111026e-03	2.490513e+00
2.356476068968168e-03	2.490356e+00
2.356543211825311e-03	2.490211e+00
2.356610354682453e-03	2.490077e+00
2.356677497539596e-03	2.489954e+00
2.356744640396738e-03	2.489842e+00
2.356811783253880e-03	2.489742e+00
2.356874640396737e-03	2.489646e+00
2.356937497539594e-03	2.489550e+00
2.357000354682451e-03	2.489453e+00
2.357063211825308e-03	2.489357e+00
2.357126068968164e-03	2.489261e+00
2.357188926111021e-03	2.489164e+00
2.357251783253878e-03	2.489067e+00
2.357310354682449e-03	2.488974e+00
2.357368926111020e-03	2.488889e+00
2.357427497539591e-03	2.488812e+00
2.357486068968162e-03	2.488744e+00
2.357544640396733e-03	2.488684e+00
2.357603211825304e-03	2.488632e+00
2.357661783253875e-03	2.488589e+00
2.357723211825304e-03	2.488563e+00
2.357784640396732e-03	2.488561e+00
2.357846068968160e-03	2.488583e+00
2.357907497539588e-03	2.488629e+00
2.357968926111017e-03	2.488698e+00
2.358030354682445e-03	2.488792e+00
2.358091783253873e-03	2.488909e+00
2.358150354682444e-03	2.489053e+00
2.358208926111015e-03	2.489214e+00
2.358267497539586e-03	2.489393e+00
2.358326068968157e-03	2.489591e+00
2.358384640396728e-03	2.489806e+00
2.358443211825299e-03	2.490039e+00
2.358501783253870e-03	2.490290e+00
2.358558926111013e-03	2.490544e+00
2.358616068968155e-03	2.490800e+00
2.358673211825298e-03	2.491056e+00
2.358730354682440e-03	2.491313e+00
2.358787497539583e-03	2.491570e+00
2.358844640396725e-03	2.491829e+00
2.358901783253868e-03	2.492088e+00
2.358941783253868e-03	2.492263e+00
2.358981783253868e-03	2.492434e+00
2.359021783253867e-03	2.492601e+00
2.359061783253867e-03	2.492765e+00
2.359101783253867e-03	2.492926e+00
2.359141783253867e-03	2.493082e+00
2.359181783253866e-03	2.493236e+00
2.359308926111009e-03	2.493692e+00
2.359436068968151e-03	2.494120e+00
2.359563211825293e-03	2.494520e+00
2.359690354682435e-03	2.494891e+00
2.359817497539577e-03	2.495234e+00
2.359944640396719e-03	2.495548e+00
2.360071783253861e-03	2.495834e+00
2.360137497539575e-03	2.495973e+00
2.360203211825289e-03	2.496109e+00
2.360268926111003e-03	2.496243e+00
2.360334640396717e-03	2.496376e+00
2.360400354682430e-03	2.496506e+00
2.360466068968144e-03	2.496634e+00
2.360531783253858e-03	2.496760e+00
2.360600354682429e-03	2.496896e+00
2.360668926111001e-03	2.497044e+00
2.360737497539572e-03	2.497205e+00
2.360806068968142e-03	2.497379e+00
2.360874640396713e-03	2.497565e+00
2.360943211825285e-03	2.497764e+00
2.361011783253856e-03	2.497975e+00
2.361063211825284e-03	2.498150e+00
2.361114640396712e-03	2.498333e+00
2.361166068968140e-03	2.498523e+00
2.361217497539569e-03	2.498721e+00
2.361268926110997e-03	2.498926e+00
2.361320354682425e-03	2.499139e+00
2.361371783253853e-03	2.499359e+00
2.361423211825282e-03	2.499584e+00
2.361474640396710e-03	2.499803e+00
2.361526068968138e-03	2.500017e+00
2.361577497539567e-03	2.500225e+00
2.361628926110995e-03	2.500427e+00
2.361680354682423e-03	2.500623e+00
2.361731783253851e-03	2.500814e+00
2.361784640396708e-03	2.500993e+00
2.361837497539565e-03	2.501153e+00
2.361890354682422e-03	2.501293e+00
2.361943211825279e-03	2.501414e+00
2.361996068968135e-03	2.501516e+00
2.362048926110992e-03	2.501598e+00
2.362101783253849e-03	2.501661e+00
2.362198926110992e-03	2.501707e+00
2.362296068968134e-03	2.501697e+00
2.362393211825276e-03	2.501630e+00
2.362490354682418e-03	2.501506e+00
2.362587497539561e-03	2.501325e+00
2.362684640396703e-03	2.501088e+00
2.362781783253845e-03	2.500793e+00
2.362853211825273e-03	2.500556e+00
2.362924640396701e-03	2.500300e+00
2.362996068968129e-03	2.500025e+00
2.363067497539558e-03	2.499732e+00
2.363138926110986e-03	2.499420e+00
2.363210354682414e-03	2.499090e+00
2.363281783253842e-03	2.498741e+00
2.363393211825270e-03	2.498159e+00
2.363504640396698e-03	2.497550e+00
2.363616068968126e-03	2.496916e+00
2.363727497539554e-03	2.496254e+00
2.363838926110982e-03	2.495566e+00
2.363950354682409e-03	2.494852e+00
2.364061783253837e-03	2.494112e+00
2.364118926110980e-03	2.493726e+00
2.364176068968122e-03	2.493339e+00
2.364233211825265e-03	2.492951e+00
2.364290354682407e-03	2.492561e+00
2.364347497539550e-03	2.492170e+00
2.364404640396692e-03	2.491778e+00
2.364461783253835e-03	2.491384e+00
2.364520354682406e-03	2.490984e+00
2.364578926110977e-03	2.490596e+00
2.364637497539548e-03	2.490221e+00
2.364696068968119e-03	2.489859e+00
2.364754640396690e-03	2.489509e+00
2.364813211825262e-03	2.489172e+00
2.364871783253833e-03	2.488847e+00
2.364903211825261e-03	2.488683e+00
2.364934640396689e-03	2.488525e+00
2.364966068968118e-03	2.488373e+00
2.364997497539546e-03	2.488226e+00
2.365028926110975e-03	2.488086e+00
2.365060354682403e-03	2.487951e+00
2.365091783253831e-03	2.487822e+00
2.365101783253831e-03	2.487782e+00
2.365153211825260e-03	2.487590e+00
2.365204640396688e-03	2.487410e+00
2.365256068968116e-03	2.487241e+00
2.365307497539544e-03	2.487083e+00
2.365358926110973e-03	2.486936e+00
2.365410354682401e-03	2.486801e+00
2.365461783253829e-03	2.486677e+00
2.365514640396686e-03	2.486556e+00
2.365567497539543e-03	2.486431e+00
2.365620354682399e-03	2.486303e+00
2.365673211825257e-03	2.486171e+00
2.365726068968113e-03	2.486035e+00
2.365778926110970e-03	2.485896e+00
2.365831783253827e-03	2.485753e+00
2.365888926110970e-03	2.485581e+00
2.365946068968112e-03	2.485393e+00
2.366003211825255e-03	2.485189e+00
2.366060354682397e-03	2.484969e+00
2.366117497539540e-03	2.484733e+00
2.366174640396682e-03	2.484480e+00
2.366231783253825e-03	2.484212e+00
2.366286068968110e-03	2.483939e+00
2.366340354682395e-03	2.483661e+00
2.366394640396681e-03	2.483377e+00
2.366448926110966e-03	2.483087e+00
2.366503211825252e-03	2.482793e+00
2.366557497539537e-03	2.482493e+00
2.366611783253822e-03	2.482187e+00
2.366666068968108e-03	2.481886e+00
2.366720354682393e-03	2.481594e+00
2.366774640396678e-03	2.481312e+00
2.366828926110964e-03	2.481040e+00
2.366883211825249e-03	2.480777e+00
2.366937497539535e-03	2.480525e+00
2.366991783253820e-03	2.480282e+00
2.367063211825248e-03	2.479993e+00
2.367134640396676e-03	2.479725e+00
2.367206068968104e-03	2.479479e+00
2.367277497539533e-03	2.479254e+00
2.367348926110961e-03	2.479051e+00
2.367420354682389e-03	2.478869e+00
2.367491783253817e-03	2.478709e+00
2.367561783253817e-03	2.478565e+00
2.367631783253816e-03	2.478426e+00
2.367701783253816e-03	2.478292e+00
2.367771783253815e-03	2.478162e+00
2.367841783253815e-03	2.478037e+00
2.367911783253815e-03	2.477916e+00
2.367981783253814e-03	2.477800e+00
2.368071783253814e-03	2.477645e+00
2.368161783253813e-03	2.477485e+00
2.368251783253813e-03	2.477320e+00
2.368341783253812e-03	2.477150e+00
2.368431783253811e-03	2.476974e+00
2.368521783253811e-03	2.476793e+00
2.368611783253810e-03	2.476607e+00
2.368683211825239e-03	2.476450e+00
2.368754640396667e-03	2.476284e+00
2.368826068968095e-03	2.476107e+00
2.368897497539523e-03	2.475921e+00
2.368968926110951e-03	2.475725e+00
2.369040354682379e-03	2.475519e+00
2.369111783253807e-03	2.475304e+00
2.369198926110950e-03	2.475030e+00
2.369286068968092e-03	2.474737e+00
2.369373211825235e-03	2.474425e+00
2.369460354682377e-03	2.474094e+00
2.369547497539519e-03	2.473745e+00
2.369634640396661e-03	2.473376e+00
2.369721783253804e-03	2.472989e+00
2.369778926110947e-03	2.472720e+00
2.369836068968089e-03	2.472439e+00
2.369893211825231e-03	2.472146e+00
2.369950354682374e-03	2.471842e+00
2.370007497539516e-03	2.471527e+00
2.370064640396659e-03	2.471201e+00
2.370121783253801e-03	2.470862e+00
2.370183211825230e-03	2.470482e+00
2.370244640396658e-03	2.470094e+00
2.370306068968086e-03	2.469699e+00
2.370367497539514e-03	2.469297e+00
2.370428926110943e-03	2.468887e+00
2.370490354682371e-03	2.468470e+00
2.370551783253799e-03	2.468046e+00
2.370613211825227e-03	2.467623e+00
2.370674640396655e-03	2.467208e+00
2.370736068968083e-03	2.466801e+00
2.370797497539512e-03	2.466402e+00
2.370858926110940e-03	2.466012e+00
2.370920354682368e-03	2.465630e+00
2.370981783253796e-03	2.465256e+00
2.371038926110939e-03	2.464926e+00
2.371096068968081e-03	2.464606e+00
2.371153211825224e-03	2.464296e+00
2.371210354682366e-03	2.463995e+00
2.371267497539509e-03	2.463705e+00
2.371324640396651e-03	2.463425e+00
2.371381783253794e-03	2.463155e+00
2.371440354682365e-03	2.462886e+00
2.371498926110936e-03	2.462613e+00
2.371557497539507e-03	2.462338e+00
2.371616068968078e-03	2.462059e+00
2.371674640396649e-03	2.461778e+00
2.371733211825221e-03	2.461493e+00
2.371791783253792e-03	2.461205e+00
2.371857497539505e-03	2.460864e+00
2.371923211825219e-03	2.460506e+00
2.371988926110933e-03	2.460129e+00
2.372054640396647e-03	2.459736e+00
2.372120354682361e-03	2.459324e+00
2.372186068968075e-03	2.458895e+00
2.372251783253789e-03	2.458448e+00
2.372308926110931e-03	2.458042e+00
2.372366068968074e-03	2.457633e+00
2.372423211825216e-03	2.457220e+00
2.372480354682359e-03	2.456803e+00
2.372537497539501e-03	2.456382e+00
2.372594640396644e-03	2.455958e+00
2.372651783253786e-03	2.455529e+00
2.372710354682357e-03	2.455096e+00
2.372768926110929e-03	2.454674e+00
2.372827497539500e-03	2.454263e+00
2.372886068968071e-03	2.453862e+00
2.372944640396642e-03	2.453472e+00
2.373003211825213e-03	2.453094e+00
2.373061783253784e-03	2.452726e+00
2.373126068968069e-03	2.452338e+00
2.373190354682355e-03	2.451970e+00
