time;V(V_filt);
0.00054458;0.000162911;
0.00054558;0.000162875;
0.00054658;0.00016284;
0.00054758;0.000162804;
0.00054858;0.000162768;
0.00054958;0.000162732;
0.00055058;0.000162696;
0.00055158;0.000162659;
0.00055258;0.000162623;
0.00055358;0.000162587;
0.00055458;0.00016255;
0.00055558;0.000162514;
0.00055658;0.000162477;
0.00055758;0.000162441;
0.00055858;0.000162404;
0.00055958;0.000162368;
0.00056058;0.000162331;
0.00056158;0.000162294;
0.00056258;0.000162257;
0.00056358;0.00016222;
0.00056458;0.000162183;
0.00056558;0.000162146;
0.00056658;0.000162109;
0.00056758;0.000162072;
0.00056858;0.000162034;
0.00056958;0.000161997;
0.00057058;0.00016196;
0.00057158;0.000161922;
0.00057258;0.000161885;
0.00057358;0.000161847;
0.00057458;0.000161809;
0.00057558;0.000161772;
0.00057658;0.000161734;
0.00057758;0.000161696;
0.00057858;0.000161658;
0.00057958;0.00016162;
0.00058058;0.000161582;
0.00058158;0.000161544;
0.00058258;0.000161506;
0.00058358;0.000161468;
0.00058458;0.000161429;
0.00058558;0.000161391;
0.00058658;0.000161353;
0.00058758;0.000161314;
0.00058858;0.000161275;
0.00058958;0.000161237;
0.00059058;0.000161198;
0.00059158;0.000161159;
0.00059258;0.000161121;
0.00059358;0.000161082;
0.00059458;0.000161043;
0.00059558;0.000161004;
0.00059658;0.000160965;
0.00059758;0.000160926;
0.00059858;0.000160886;
0.00059958;0.000160847;
0.00060058;0.000160808;
0.00060158;0.000160769;
0.00060258;0.000160729;
0.00060358;0.00016069;
0.00060458;0.00016065;
0.00060558;0.00016061;
0.00060658;0.000160571;
0.00060758;0.000160531;
0.00060858;0.000160491;
0.00060958;0.000160451;
0.00061058;0.000160411;
0.00061158;0.000160371;
0.00061258;0.000160331;
0.00061358;0.000160291;
0.00061458;0.000160251;
0.00061558;0.000160211;
0.00061658;0.00016017;
0.00061758;0.00016013;
0.00061858;0.000160089;
0.00061958;0.000160049;
0.00062058;0.000160008;
0.00062158;0.000159968;
0.00062258;0.000159927;
0.00062358;0.000159886;
0.00062458;0.000159845;
0.00062558;0.000159804;
0.00062658;0.000159764;
0.00062758;0.000159722;
0.00062858;0.000159681;
0.00062958;0.00015964;
0.00063058;0.000159599;
0.00063158;0.000159558;
0.00063258;0.000159516;
0.00063358;0.000159475;
0.00063458;0.000159434;
0.00063558;0.000159392;
0.00063658;0.00015935;
0.00063758;0.000159309;
0.00063858;0.000159267;
0.00063958;0.000159225;
0.00064058;0.000159183;
0.00064158;0.000159142;
0.00064258;0.0001591;
0.00064358;0.000159058;
0.00064458;0.000159015;
0.00064558;0.000158973;
0.00064658;0.000158931;
0.00064758;0.000158889;
0.00064858;0.000158846;
0.00064958;0.000158804;
0.00065058;0.000158762;
0.00065158;0.000158719;
0.00065258;0.000158676;
0.00065358;0.000158634;
0.00065458;0.000158591;
0.00065558;0.000158548;
0.00065658;0.000158505;
0.00065758;0.000158463;
0.00065858;0.00015842;
0.00065958;0.000158377;
0.00066058;0.000158333;
0.00066158;0.00015829;
0.00066258;0.000158247;
0.00066358;0.000158204;
0.00066458;0.00015816;
0.00066558;0.000158117;
0.00066658;0.000158074;
0.00066758;0.00015803;
0.00066858;0.000157986;
0.00066958;0.000157943;
0.00067058;0.000157899;
0.00067158;0.000157855;
0.00067258;0.000157811;
0.00067358;0.000157768;
0.00067458;0.000157724;
0.00067558;0.00015768;
0.00067658;0.000157635;
0.00067758;0.000157591;
0.00067858;0.000157547;
0.00067958;0.000157503;
0.00068058;0.000157458;
0.00068158;0.000157414;
0.00068258;0.00015737;
0.00068358;0.000157325;
0.00068458;0.00015728;
0.00068558;0.000157236;
0.00068658;0.000157191;
0.00068758;0.000157146;
0.00068858;0.000157101;
0.00068958;0.000157057;
0.00069058;0.000157012;
0.00069158;0.000156967;
0.00069258;0.000156922;
0.00069358;0.000156876;
0.00069458;0.000156831;
0.00069558;0.000156786;
0.00069658;0.000156741;
0.00069758;0.000156695;
0.00069858;0.00015665;
0.00069958;0.000156604;
0.00070058;0.000156559;
0.00070158;0.000156513;
0.00070258;0.000156467;
0.00070358;0.000156421;
0.00070458;0.000156376;
0.00070558;0.00015633;
0.00070658;0.000156284;
0.00070758;0.000156238;
0.00070858;0.000156192;
0.00070958;0.000156146;
0.00071058;0.000156099;
0.00071158;0.000156053;
0.00071258;0.000156007;
0.00071358;0.00015596;
0.00071458;0.000155914;
0.00071558;0.000155867;
0.00071658;0.000155821;
0.00071758;0.000155774;
0.00071858;0.000155728;
0.00071958;0.000155681;
0.00072058;0.000155634;
0.00072158;0.000155587;
0.00072258;0.00015554;
0.00072358;0.000155493;
0.00072458;0.000155446;
0.00072558;0.000155399;
0.00072658;0.000155352;
0.00072758;0.000155305;
0.00072858;0.000155257;
0.00072958;0.00015521;
0.00073058;0.000155162;
0.00073158;0.000155115;
0.00073258;0.000155067;
0.00073358;0.00015502;
0.00073458;0.000154972;
0.00073558;0.000154924;
0.00073658;0.000154877;
0.00073758;0.000154829;
0.00073858;0.000154781;
0.00073958;0.000154733;
0.00074058;0.000154685;
0.00074158;0.000154637;
0.00074258;0.000154589;
0.00074358;0.00015454;
0.00074458;0.000154492;
0.00074558;0.000154444;
0.00074658;0.000154395;
0.00074758;0.000154347;
0.00074858;0.000154298;
0.00074958;0.00015425;
0.00075058;0.000154201;
0.00075158;0.000154152;
0.00075258;0.000154104;
0.00075358;0.000154055;
0.00075458;0.000154006;
0.00075558;0.000153957;
0.00075658;0.000153908;
0.00075758;0.000153859;
0.00075858;0.00015381;
0.00075958;0.000153761;
0.00076058;0.000153711;
0.00076158;0.000153662;
0.00076258;0.000153613;
0.00076358;0.000153563;
0.00076458;0.000153514;
0.00076558;0.000153464;
0.00076658;0.000153414;
0.00076758;0.000153365;
0.00076858;0.000153315;
0.00076958;0.000153265;
0.00077058;0.000153215;
0.00077158;0.000153165;
0.00077258;0.000153115;
0.00077358;0.000153065;
0.00077458;0.000153015;
0.00077558;0.000152965;
0.00077658;0.000152915;
0.00077758;0.000152865;
0.00077858;0.000152814;
0.00077958;0.000152764;
0.00078058;0.000152713;
0.00078158;0.000152663;
0.00078258;0.000152612;
0.00078358;0.000152562;
0.00078458;0.000152511;
0.00078558;0.00015246;
0.00078658;0.000152409;
0.00078758;0.000152358;
0.00078858;0.000152307;
0.00078958;0.000152256;
0.00079058;0.000152205;
0.00079158;0.000152154;
0.00079258;0.000152103;
0.00079358;0.000152052;
0.00079458;0.000152001;
0.00079558;0.000151949;
0.00079658;0.000151898;
0.00079758;0.000151846;
0.00079858;0.000151795;
0.00079958;0.000151743;
0.00080058;0.000151691;
0.00080158;0.00015164;
0.00080258;0.000151588;
0.00080358;0.000151536;
0.00080458;0.000151484;
0.00080558;0.000151432;
0.00080658;0.00015138;
0.00080758;0.000151328;
0.00080858;0.000151276;
0.00080958;0.000151224;
0.00081058;0.000151171;
0.00081158;0.000151119;
0.00081258;0.000151067;
0.00081358;0.000151014;
0.00081458;0.000150962;
0.00081558;0.000150909;
0.00081658;0.000150857;
0.00081758;0.000150804;
0.00081858;0.000150751;
0.00081958;0.000150698;
0.00082058;0.000150645;
0.00082158;0.000150593;
0.00082258;0.00015054;
0.00082358;0.000150487;
0.00082458;0.000150433;
0.00082558;0.00015038;
0.00082658;0.000150327;
0.00082758;0.000150274;
0.00082858;0.00015022;
0.00082958;0.000150167;
0.00083058;0.000150114;
0.00083158;0.00015006;
0.00083258;0.000150006;
0.00083358;0.000149953;
0.00083458;0.000149899;
0.00083558;0.000149845;
0.00083658;0.000149792;
0.00083758;0.000149738;
0.00083858;0.000149684;
0.00083958;0.00014963;
0.00084058;0.000149576;
0.00084158;0.000149522;
0.00084258;0.000149467;
0.00084358;0.000149413;
0.00084458;0.000149359;
0.00084558;0.000149305;
0.00084658;0.00014925;
0.00084758;0.000149196;
0.00084858;0.000149141;
0.00084958;0.000149087;
0.00085058;0.000149032;
0.00085158;0.000148977;
0.00085258;0.000148923;
0.00085358;0.000148868;
0.00085458;0.000148813;
0.00085558;0.000148758;
0.00085658;0.000148703;
0.00085758;0.000148648;
0.00085858;0.000148593;
0.00085958;0.000148538;
0.00086058;0.000148482;
0.00086158;0.000148427;
0.00086258;0.000148372;
0.00086358;0.000148316;
0.00086458;0.000148261;
0.00086558;0.000148205;
0.00086658;0.00014815;
0.00086758;0.000148094;
0.00086858;0.000148038;
0.00086958;0.000147983;
0.00087058;0.000147927;
0.00087158;0.000147871;
0.00087258;0.000147815;
0.00087358;0.000147759;
0.00087458;0.000147703;
0.00087558;0.000147647;
0.00087658;0.000147591;
0.00087758;0.000147535;
0.00087858;0.000147478;
0.00087958;0.000147422;
0.00088058;0.000147366;
0.00088158;0.000147309;
0.00088258;0.000147253;
0.00088358;0.000147196;
0.00088458;0.000147139;
0.00088558;0.000147083;
0.00088658;0.000147026;
0.00088758;0.000146969;
0.00088858;0.000146912;
0.00088958;0.000146855;
0.00089058;0.000146798;
0.00089158;0.000146741;
0.00089258;0.000146684;
0.00089358;0.000146627;
0.00089458;0.00014657;
0.00089558;0.000146513;
0.00089658;0.000146455;
0.00089758;0.000146398;
0.00089858;0.000146341;
0.00089958;0.000146283;
0.00090058;0.000146226;
0.00090158;0.000146168;
0.00090258;0.00014611;
0.00090358;0.000146053;
0.00090458;0.000145995;
0.00090558;0.000145937;
0.00090658;0.000145879;
0.00090758;0.000145821;
0.00090858;0.000145763;
0.00090958;0.000145705;
0.00091058;0.000145647;
0.00091158;0.000145589;
0.00091258;0.00014553;
0.00091358;0.000145472;
0.00091458;0.000145414;
0.00091558;0.000145355;
0.00091658;0.000145297;
0.00091758;0.000145238;
0.00091858;0.00014518;
0.00091958;0.000145121;
0.00092058;0.000145062;
0.00092158;0.000145004;
0.00092258;0.000144945;
0.00092358;0.000144886;
0.00092458;0.000144827;
0.00092558;0.000144768;
0.00092658;0.000144709;
0.00092758;0.00014465;
0.00092858;0.000144591;
0.00092958;0.000144532;
0.00093058;0.000144472;
0.00093158;0.000144413;
0.00093258;0.000144354;
0.00093358;0.000144294;
0.00093458;0.000144235;
0.00093558;0.000144175;
0.00093658;0.000144115;
0.00093758;0.000144056;
0.00093858;0.000143996;
0.00093958;0.000143936;
0.00094058;0.000143876;
0.00094158;0.000143816;
0.00094258;0.000143756;
0.00094358;0.000143696;
0.00094458;0.000143636;
0.00094558;0.000143576;
0.00094658;0.000143516;
0.00094758;0.000143456;
0.00094858;0.000143396;
0.00094958;0.000143335;
0.00095058;0.000143275;
0.00095158;0.000143214;
0.00095258;0.000143154;
0.00095358;0.000143093;
0.00095458;0.000143033;
0.00095558;0.000142972;
0.00095658;0.000142911;
0.00095758;0.00014285;
0.00095858;0.000142789;
0.00095958;0.000142729;
0.00096058;0.000142668;
0.00096158;0.000142607;
0.00096258;0.000142545;
0.00096358;0.000142484;
0.00096458;0.000142423;
0.00096558;0.000142362;
0.00096658;0.000142301;
0.00096758;0.000142239;
0.00096858;0.000142178;
0.00096958;0.000142116;
0.00097058;0.000142055;
0.00097158;0.000141993;
0.00097258;0.000141931;
0.00097358;0.00014187;
0.00097458;0.000141808;
0.00097558;0.000141746;
0.00097658;0.000141684;
0.00097758;0.000141622;
0.00097858;0.00014156;
0.00097958;0.000141498;
0.00098058;0.000141436;
0.00098158;0.000141374;
0.00098258;0.000141312;
0.00098358;0.00014125;
0.00098458;0.000141187;
0.00098558;0.000141125;
0.00098658;0.000141063;
0.00098758;0.000141;
0.00098858;0.000140937;
0.00098958;0.000140875;
0.00099058;0.000140812;
0.00099158;0.00014075;
0.00099258;0.000140687;
0.00099358;0.000140624;
0.00099458;0.000140561;
0.00099558;0.000140498;
0.00099658;0.000140435;
0.00099758;0.000140372;
0.00099858;0.000140309;
0.00099958;0.000140246;
0.001;0.000140219;
0.001;0.000140221;
0.001;0.000140226;
0.00100001;0.000140255;
0.00100001;0.000140292;
0.00100001;0.000140304;
0.00100001;0.000140326;
0.00100001;0.000140371;
0.00100001;0.000140458;
0.00100001;0.000140622;
0.00100002;0.000140912;
0.00100003;0.00014136;
0.00100005;0.000141802;
0.00100009;0.000141082;
0.00100017;0.000133636;
0.00100033;9.74923e-05;
0.00100066;-3.9639e-05;
0.00100112;-0.000326544;
0.00100159;-0.000664543;
0.00100213;-0.00106116;
0.00100272;-0.00144545;
0.00100354;-0.00185337;
0.00100454;-0.00214498;
0.00100554;-0.0022385;
0.00100654;-0.00218693;
0.00100754;-0.00204242;
0.00100854;-0.00184683;
0.00100954;-0.00163013;
0.00101054;-0.00141215;
0.00101154;-0.00120491;
0.00101254;-0.00101494;
0.00101354;-0.000845097;
0.00101454;-0.000695913;
0.00101554;-0.000566549;
0.00101654;-0.00045544;
0.00101754;-0.000360682;
0.00101854;-0.000280305;
0.00101954;-0.000212397;
0.00102054;-0.000155206;
0.00102154;-0.000107149;
0.00102254;-6.68433e-05;
0.00102354;-3.30836e-05;
0.00102454;-4.83901e-06;
0.00102554;1.87729e-05;
0.00102654;3.84975e-05;
0.00102754;5.49665e-05;
0.00102854;6.87102e-05;
0.00102954;8.01753e-05;
0.00103054;8.97356e-05;
0.00103154;9.77049e-05;
0.00103254;0.000104345;
0.00103354;0.000109876;
0.00103454;0.00011448;
0.00103554;0.000118312;
0.00103654;0.000121498;
0.00103754;0.000124145;
0.00103854;0.000126343;
0.00103954;0.000128166;
0.00104054;0.000129677;
0.00104154;0.000130926;
0.00104254;0.000131957;
0.00104354;0.000132807;
0.00104454;0.000133505;
0.00104554;0.000134076;
0.00104654;0.000134542;
0.00104754;0.00013492;
0.00104854;0.000135224;
0.00104954;0.000135467;
0.00105054;0.000135658;
0.00105154;0.000135807;
0.00105254;0.00013592;
0.00105354;0.000136004;
0.00105454;0.000136062;
0.00105554;0.0001361;
0.00105654;0.000136121;
0.00105754;0.000136127;
0.00105854;0.000136121;
0.00105954;0.000136105;
0.00106054;0.000136081;
0.00106154;0.000136049;
0.00106254;0.000136012;
0.00106354;0.00013597;
0.00106454;0.000135923;
0.00106554;0.000135874;
0.00106654;0.000135821;
0.00106754;0.000135766;
0.00106854;0.000135709;
0.00106954;0.00013565;
0.00107054;0.00013559;
0.00107154;0.000135529;
0.00107254;0.000135466;
0.00107354;0.000135403;
0.00107454;0.000135339;
0.00107554;0.000135275;
0.00107654;0.00013521;
0.00107754;0.000135144;
0.00107854;0.000135079;
0.00107954;0.000135012;
0.00108054;0.000134946;
0.00108154;0.000134879;
0.00108254;0.000134812;
0.00108354;0.000134745;
0.00108454;0.000134678;
0.00108554;0.000134611;
0.00108654;0.000134543;
0.00108754;0.000134476;
0.00108854;0.000134408;
0.00108954;0.00013434;
0.00109054;0.000134272;
0.00109154;0.000134204;
0.00109254;0.000134136;
0.00109354;0.000134068;
0.00109454;0.000134;
0.00109554;0.000133932;
0.00109654;0.000133863;
0.00109754;0.000133795;
0.00109854;0.000133726;
0.00109954;0.000133658;
0.00110054;0.000133589;
0.00110154;0.000133521;
0.00110254;0.000133452;
0.00110354;0.000133383;
0.00110454;0.000133314;
0.00110554;0.000133245;
0.00110654;0.000133177;
0.00110754;0.000133108;
0.00110854;0.000133039;
0.00110954;0.000132969;
0.00111054;0.0001329;
0.00111154;0.000132831;
0.00111254;0.000132762;
0.00111354;0.000132693;
0.00111454;0.000132623;
0.00111554;0.000132554;
0.00111654;0.000132484;
0.00111754;0.000132415;
0.00111854;0.000132345;
0.00111954;0.000132276;
0.00112054;0.000132206;
0.00112154;0.000132136;
0.00112254;0.000132067;
0.00112354;0.000131997;
0.00112454;0.000131927;
0.00112554;0.000131857;
0.00112654;0.000131787;
0.00112754;0.000131717;
0.00112854;0.000131647;
0.00112954;0.000131577;
0.00113054;0.000131507;
0.00113154;0.000131436;
0.00113254;0.000131366;
0.00113354;0.000131296;
0.00113454;0.000131225;
0.00113554;0.000131155;
0.00113654;0.000131084;
0.00113754;0.000131014;
0.00113854;0.000130943;
0.00113954;0.000130873;
0.00114054;0.000130802;
0.00114154;0.000130731;
0.00114254;0.00013066;
0.00114354;0.000130589;
0.00114454;0.000130519;
0.00114554;0.000130448;
0.00114654;0.000130377;
0.00114754;0.000130305;
0.00114854;0.000130234;
0.00114954;0.000130163;
0.00115054;0.000130092;
0.00115154;0.000130021;
0.00115254;0.000129949;
0.00115354;0.000129878;
0.00115454;0.000129807;
0.00115554;0.000129735;
0.00115654;0.000129664;
0.00115754;0.000129592;
0.00115854;0.00012952;
0.00115954;0.000129449;
0.00116054;0.000129377;
0.00116154;0.000129305;
0.00116254;0.000129233;
0.00116354;0.000129162;
0.00116454;0.00012909;
0.00116554;0.000129018;
0.00116654;0.000128946;
0.00116754;0.000128873;
0.00116854;0.000128801;
0.00116954;0.000128729;
0.00117054;0.000128657;
0.00117154;0.000128585;
0.00117254;0.000128512;
0.00117354;0.00012844;
0.00117454;0.000128367;
0.00117554;0.000128295;
0.00117654;0.000128222;
0.00117754;0.00012815;
0.00117854;0.000128077;
0.00117954;0.000128004;
0.00118054;0.000127932;
0.00118154;0.000127859;
0.00118254;0.000127786;
0.00118354;0.000127713;
0.00118454;0.00012764;
0.00118554;0.000127567;
0.00118654;0.000127494;
0.00118754;0.000127421;
0.00118854;0.000127348;
0.00118954;0.000127275;
0.00119054;0.000127201;
0.00119154;0.000127128;
0.00119254;0.000127055;
0.00119354;0.000126981;
0.00119454;0.000126908;
0.00119554;0.000126834;
0.00119654;0.000126761;
0.00119754;0.000126687;
0.00119854;0.000126614;
0.00119954;0.00012654;
0.00120054;0.000126466;
0.00120154;0.000126392;
0.00120254;0.000126319;
0.00120354;0.000126245;
0.00120454;0.000126171;
0.00120554;0.000126097;
0.00120654;0.000126023;
0.00120754;0.000125949;
0.00120854;0.000125874;
0.00120954;0.0001258;
0.00121054;0.000125726;
0.00121154;0.000125652;
0.00121254;0.000125577;
0.00121354;0.000125503;
0.00121454;0.000125428;
0.00121554;0.000125354;
0.00121654;0.000125279;
0.00121754;0.000125205;
0.00121854;0.00012513;
0.00121954;0.000125056;
0.00122054;0.000124981;
0.00122154;0.000124906;
0.00122254;0.000124831;
0.00122354;0.000124756;
0.00122454;0.000124681;
0.00122554;0.000124606;
0.00122654;0.000124531;
0.00122754;0.000124456;
0.00122854;0.000124381;
0.00122954;0.000124306;
0.00123054;0.000124231;
0.00123154;0.000124155;
0.00123254;0.00012408;
0.00123354;0.000124005;
0.00123454;0.000123929;
0.00123554;0.000123854;
0.00123654;0.000123778;
0.00123754;0.000123703;
0.00123854;0.000123627;
0.00123954;0.000123551;
0.00124054;0.000123476;
0.00124154;0.0001234;
0.00124254;0.000123324;
0.00124354;0.000123248;
0.00124454;0.000123172;
0.00124554;0.000123096;
0.00124654;0.00012302;
0.00124754;0.000122944;
0.00124854;0.000122868;
0.00124954;0.000122792;
0.00125054;0.000122716;
0.00125154;0.000122639;
0.00125254;0.000122563;
0.00125354;0.000122487;
0.00125454;0.00012241;
0.00125554;0.000122334;
0.00125654;0.000122257;
0.00125754;0.000122181;
0.00125854;0.000122104;
0.00125954;0.000122028;
0.00126054;0.000121951;
0.00126154;0.000121874;
0.00126254;0.000121797;
0.00126354;0.00012172;
0.00126454;0.000121644;
0.00126554;0.000121567;
0.00126654;0.00012149;
0.00126754;0.000121413;
0.00126854;0.000121336;
0.00126954;0.000121258;
0.00127054;0.000121181;
0.00127154;0.000121104;
0.00127254;0.000121027;
0.00127354;0.000120949;
0.00127454;0.000120872;
0.00127554;0.000120795;
0.00127654;0.000120717;
0.00127754;0.00012064;
0.00127854;0.000120562;
0.00127954;0.000120485;
0.00128054;0.000120407;
0.00128154;0.000120329;
0.00128254;0.000120251;
0.00128354;0.000120174;
0.00128454;0.000120096;
0.00128554;0.000120018;
0.00128654;0.00011994;
0.00128754;0.000119862;
0.00128854;0.000119784;
0.00128954;0.000119706;
0.00129054;0.000119628;
0.00129154;0.00011955;
0.00129254;0.000119471;
0.00129354;0.000119393;
0.00129454;0.000119315;
0.00129554;0.000119236;
0.00129654;0.000119158;
0.00129754;0.00011908;
0.00129854;0.000119001;
0.00129954;0.000118923;
0.00130054;0.000118844;
0.00130154;0.000118765;
0.00130254;0.000118687;
0.00130354;0.000118608;
0.00130454;0.000118529;
0.00130554;0.00011845;
0.00130654;0.000118371;
0.00130754;0.000118292;
0.00130854;0.000118213;
0.00130954;0.000118134;
0.00131054;0.000118055;
0.00131154;0.000117976;
0.00131254;0.000117897;
0.00131354;0.000117818;
0.00131454;0.000117739;
0.00131554;0.000117659;
0.00131654;0.00011758;
0.00131754;0.000117501;
0.00131854;0.000117421;
0.00131954;0.000117342;
0.00132054;0.000117262;
0.00132154;0.000117183;
0.00132254;0.000117103;
0.00132354;0.000117023;
0.00132454;0.000116944;
0.00132554;0.000116864;
0.00132654;0.000116784;
0.00132754;0.000116704;
0.00132854;0.000116624;
0.00132954;0.000116544;
0.00133054;0.000116464;
0.00133154;0.000116384;
0.00133254;0.000116304;
0.00133354;0.000116224;
0.00133454;0.000116144;
0.00133554;0.000116064;
0.00133654;0.000115983;
0.00133754;0.000115903;
0.00133854;0.000115823;
0.00133954;0.000115742;
0.00134054;0.000115662;
0.00134154;0.000115581;
0.00134254;0.000115501;
0.00134354;0.00011542;
0.00134454;0.00011534;
0.00134554;0.000115259;
0.00134654;0.000115178;
0.00134754;0.000115098;
0.00134854;0.000115017;
0.00134954;0.000114936;
0.00135054;0.000114855;
0.00135154;0.000114774;
0.00135254;0.000114693;
0.00135354;0.000114612;
0.00135454;0.000114531;
0.00135554;0.00011445;
0.00135654;0.000114369;
0.00135754;0.000114287;
0.00135854;0.000114206;
0.00135954;0.000114125;
0.00136054;0.000114043;
0.00136154;0.000113962;
0.00136254;0.000113881;
0.00136354;0.000113799;
0.00136454;0.000113718;
0.00136554;0.000113636;
0.00136654;0.000113554;
0.00136754;0.000113473;
0.00136854;0.000113391;
0.00136954;0.000113309;
0.00137054;0.000113227;
0.00137154;0.000113146;
0.00137254;0.000113064;
0.00137354;0.000112982;
0.00137454;0.0001129;
0.00137554;0.000112818;
0.00137654;0.000112736;
0.00137754;0.000112654;
0.00137854;0.000112571;
0.00137954;0.000112489;
0.00138054;0.000112407;
0.00138154;0.000112325;
0.00138254;0.000112242;
0.00138354;0.00011216;
0.00138454;0.000112077;
0.00138554;0.000111995;
0.00138654;0.000111912;
0.00138754;0.00011183;
0.00138854;0.000111747;
0.00138954;0.000111665;
0.00139054;0.000111582;
0.00139154;0.000111499;
0.00139254;0.000111416;
0.00139354;0.000111334;
0.00139454;0.000111251;
0.00139554;0.000111168;
0.00139654;0.000111085;
0.00139754;0.000111002;
0.00139854;0.000110919;
0.00139954;0.000110836;
0.00140054;0.000110753;
0.00140154;0.000110669;
0.00140254;0.000110586;
0.00140354;0.000110503;
0.00140454;0.00011042;
0.00140554;0.000110336;
0.00140654;0.000110253;
0.00140754;0.000110169;
0.00140854;0.000110086;
0.00140954;0.000110002;
0.00141054;0.000109919;
0.00141154;0.000109835;
0.00141254;0.000109752;
0.00141354;0.000109668;
0.00141454;0.000109584;
0.00141554;0.0001095;
0.00141654;0.000109417;
0.00141754;0.000109333;
0.00141854;0.000109249;
0.00141954;0.000109165;
0.00142054;0.000109081;
0.00142154;0.000108997;
0.00142254;0.000108913;
0.00142354;0.000108829;
0.00142454;0.000108744;
0.00142554;0.00010866;
0.00142654;0.000108576;
0.00142754;0.000108492;
0.00142854;0.000108407;
0.00142954;0.000108323;
0.00143054;0.000108239;
0.00143154;0.000108154;
0.00143254;0.00010807;
0.00143354;0.000107985;
0.00143454;0.0001079;
0.00143554;0.000107816;
0.00143654;0.000107731;
0.00143754;0.000107646;
0.00143854;0.000107562;
0.00143954;0.000107477;
0.00144054;0.000107392;
0.00144154;0.000107307;
0.00144254;0.000107222;
0.00144354;0.000107137;
0.00144454;0.000107052;
0.00144554;0.000106967;
0.00144654;0.000106882;
0.00144754;0.000106797;
0.00144854;0.000106712;
0.00144954;0.000106626;
0.00145054;0.000106541;
0.00145154;0.000106456;
0.00145254;0.00010637;
0.00145354;0.000106285;
0.00145454;0.000106199;
0.00145554;0.000106114;
0.00145654;0.000106028;
0.00145754;0.000105943;
0.00145854;0.000105857;
0.00145954;0.000105772;
0.00146054;0.000105686;
0.00146154;0.0001056;
0.00146254;0.000105514;
0.00146354;0.000105429;
0.00146454;0.000105343;
0.00146554;0.000105257;
0.00146654;0.000105171;
0.00146754;0.000105085;
0.00146854;0.000104999;
0.00146954;0.000104913;
0.00147054;0.000104827;
0.00147154;0.000104741;
0.00147254;0.000104654;
0.00147354;0.000104568;
0.00147454;0.000104482;
0.00147554;0.000104396;
0.00147654;0.000104309;
0.00147754;0.000104223;
0.00147854;0.000104136;
0.00147954;0.00010405;
0.00148054;0.000103963;
0.00148154;0.000103877;
0.00148254;0.00010379;
0.00148354;0.000103703;
0.00148454;0.000103617;
0.00148554;0.00010353;
0.00148654;0.000103443;
0.00148754;0.000103356;
0.00148854;0.00010327;
0.00148954;0.000103183;
0.00149054;0.000103096;
0.00149154;0.000103009;
0.00149254;0.000102922;
0.00149354;0.000102835;
0.00149454;0.000102748;
0.00149554;0.000102661;
0.00149654;0.000102573;
0.00149754;0.000102486;
0.00149854;0.000102399;
0.00149954;0.000102312;
0.00150054;0.000102224;
0.00150154;0.000102137;
0.00150254;0.000102049;
0.00150354;0.000101962;
0.00150454;0.000101874;
0.00150554;0.000101787;
0.00150654;0.000101699;
0.00150754;0.000101612;
0.00150854;0.000101524;
0.00150954;0.000101436;
0.00151054;0.000101349;
0.00151154;0.000101261;
0.00151254;0.000101173;
0.00151354;0.000101085;
0.00151454;0.000100997;
0.00151554;0.000100909;
0.00151654;0.000100821;
0.00151754;0.000100733;
0.00151854;0.000100645;
0.00151954;0.000100557;
0.00152054;0.000100469;
0.00152154;0.000100381;
0.00152254;0.000100293;
0.00152354;0.000100204;
0.00152454;0.000100116;
0.00152554;0.000100028;
0.00152654;9.99394e-05;
0.00152754;9.9851e-05;
0.00152854;9.97625e-05;
0.00152954;9.9674e-05;
0.00153054;9.95855e-05;
0.00153154;9.94969e-05;
0.00153254;9.94083e-05;
0.00153354;9.93196e-05;
0.00153454;9.92309e-05;
0.00153554;9.91422e-05;
0.00153654;9.90534e-05;
0.00153754;9.89646e-05;
0.00153854;9.88758e-05;
0.00153954;9.87869e-05;
0.00154054;9.8698e-05;
0.00154154;9.8609e-05;
0.00154254;9.852e-05;
0.00154354;9.8431e-05;
0.00154454;9.83419e-05;
0.00154554;9.82528e-05;
0.00154654;9.81636e-05;
0.00154754;9.80744e-05;
0.00154854;9.79852e-05;
0.00154954;9.78959e-05;
0.00155054;9.78066e-05;
0.00155154;9.77172e-05;
0.00155254;9.76278e-05;
0.00155354;9.75384e-05;
0.00155454;9.74489e-05;
0.00155554;9.73594e-05;
0.00155654;9.72699e-05;
0.00155754;9.71803e-05;
0.00155854;9.70907e-05;
0.00155954;9.7001e-05;
0.00156054;9.69113e-05;
0.00156154;9.68216e-05;
0.00156254;9.67318e-05;
0.00156354;9.6642e-05;
0.00156454;9.65522e-05;
0.00156554;9.64623e-05;
0.00156654;9.63723e-05;
0.00156754;9.62824e-05;
0.00156854;9.61924e-05;
0.00156954;9.61023e-05;
0.00157054;9.60122e-05;
0.00157154;9.59221e-05;
0.00157254;9.5832e-05;
0.00157354;9.57418e-05;
0.00157454;9.56516e-05;
0.00157554;9.55613e-05;
0.00157654;9.5471e-05;
0.00157754;9.53806e-05;
0.00157854;9.52903e-05;
0.00157954;9.51998e-05;
0.00158054;9.51094e-05;
0.00158154;9.50189e-05;
0.00158254;9.49283e-05;
0.00158354;9.48378e-05;
0.00158454;9.47472e-05;
0.00158554;9.46565e-05;
0.00158654;9.45658e-05;
0.00158754;9.44751e-05;
0.00158854;9.43844e-05;
